Dispatch_ID,GPU_ID,Queue_ID,PID,TID,Grid_Size,Workgroup_Size,LDS_Per_Workgroup,Scratch_Per_Workitem,Arch_VGPR,Accum_VGPR,SGPR,Wave_Size,Kernel_Name,Start_Timestamp,End_Timestamp,Correlation_ID,Kernel_ID,CPC_CPC_UTCL2IU_BUSY,CPC_ME1_BUSY_FOR_PACKET_DECODE,SQC_ICACHE_MISSES,SQ_ACTIVE_INST_LDS,SQ_INSTS_GDS,SQ_INSTS_VALU_FMA_F32,SQ_INSTS_VALU_TRANS_F64,SQ_INSTS_VMEM,SQ_LEVEL_WAVES,SQ_ACCUM_PREV_HIRES,TA_BUFFER_TOTAL_CYCLES_sum,TA_FLAT_ATOMIC_WAVEFRONTS_sum,TCC_ATOMIC_sum,TCC_CC_REQ_sum,TCC_EA0_RDREQ_32B_sum,TCC_REQ_sum,TCP_TCC_ATOMIC_WITH_RET_REQ_sum,TCP_TCC_NC_WRITE_REQ_sum,TCP_TCC_READ_REQ_sum,TCP_TCC_RW_READ_REQ_sum
3813,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245760160005,20245760202341,3814,121,1136.0,229258.0,160.0,0.0,0.0,0.0,0.0,262144.0,667841840.0,667841840.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3814,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245760626866,20245760630474,3815,208,1136.0,159877.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204360.0,1204360.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3815,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245761046298,20245761088634,3816,121,1136.0,229056.0,160.0,0.0,0.0,0.0,0.0,262144.0,669754008.0,669754008.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3816,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245761496601,20245761500169,3817,208,1136.0,144889.0,32.0,0.0,0.0,0.0,0.0,4352.0,1206372.0,1206372.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3817,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245761912386,20245761954842,3818,121,1136.0,224707.0,160.0,0.0,0.0,0.0,0.0,262144.0,670116072.0,670116072.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3818,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245762356675,20245762360203,3819,208,1136.0,137344.0,32.0,0.0,0.0,0.0,0.0,4352.0,1208220.0,1208220.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3819,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245762766526,20245762809423,3820,121,1136.0,229392.0,160.0,0.0,0.0,0.0,0.0,262144.0,672922384.0,672922384.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3820,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245763210895,20245763214463,3821,208,1136.0,200997.0,32.0,0.0,0.0,0.0,0.0,4352.0,1152712.0,1152712.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3821,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245763610282,20245763652538,3822,121,1136.0,230045.0,160.0,0.0,0.0,0.0,0.0,262144.0,665736924.0,665736924.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3822,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245764052727,20245764056295,3823,208,1136.0,153426.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204980.0,1204980.0,69632.0,0.0,0.0,0.0,0.0,50340.0,0.0,0.0,16532.0,16532.0
3823,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245764453557,20245764496254,3824,121,1136.0,223172.0,160.0,0.0,0.0,0.0,0.0,262144.0,669611228.0,669611228.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3824,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245764888746,20245764892314,3825,208,1136.0,147478.0,32.0,0.0,0.0,0.0,0.0,4352.0,1202392.0,1202392.0,69632.0,0.0,0.0,0.0,0.0,50328.0,0.0,0.0,16520.0,16520.0
3825,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245765284164,20245765326500,3826,121,1136.0,233782.0,160.0,0.0,0.0,0.0,0.0,262144.0,666798656.0,666798656.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3826,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245765738235,20245765741844,3827,208,1136.0,142940.0,32.0,0.0,0.0,0.0,0.0,4352.0,1213716.0,1213716.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3827,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245766129524,20245766172823,3828,121,1136.0,223190.0,160.0,0.0,0.0,0.0,0.0,262144.0,670532944.0,670532944.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3828,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245766579867,20245766583556,3829,208,1136.0,143843.0,32.0,0.0,0.0,0.0,0.0,4352.0,1214384.0,1214384.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3829,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245766996253,20245767039351,3830,121,1136.0,236458.0,160.0,0.0,0.0,0.0,0.0,262144.0,664900248.0,664900248.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3830,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245767439179,20245767442787,3831,208,1136.0,137020.0,32.0,0.0,0.0,0.0,0.0,4352.0,1203480.0,1203480.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3831,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245767848469,20245767891045,3832,121,1136.0,219836.0,160.0,0.0,0.0,0.0,0.0,262144.0,667827256.0,667827256.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3832,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245768292277,20245768295845,3833,208,1136.0,150203.0,32.0,0.0,0.0,0.0,0.0,4352.0,1190472.0,1190472.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3833,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245768707059,20245768749716,3834,121,1136.0,242475.0,160.0,0.0,0.0,0.0,0.0,262144.0,674211644.0,674211644.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3834,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245769137517,20245769141165,3835,208,1136.0,144245.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204744.0,1204744.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3835,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245769536543,20245769579881,3836,121,1136.0,231629.0,160.0,0.0,0.0,0.0,0.0,262144.0,669655988.0,669655988.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3836,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245769963232,20245769966840,3837,208,1136.0,140260.0,32.0,0.0,0.0,0.0,0.0,4352.0,1205492.0,1205492.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3837,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245770360093,20245770402911,3838,121,1136.0,224203.0,160.0,0.0,0.0,0.0,0.0,262144.0,667120028.0,667120028.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3838,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245770809875,20245770813523,3839,208,1136.0,141909.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204916.0,1204916.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3839,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245771199400,20245771242337,3840,121,1136.0,239458.0,160.0,0.0,0.0,0.0,0.0,262144.0,671792484.0,671792484.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3840,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245771642085,20245771645734,3841,208,1136.0,136972.0,32.0,0.0,0.0,0.0,0.0,4352.0,1209536.0,1209536.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16528.0,16528.0
3841,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245772027521,20245772070258,3842,121,1136.0,242464.0,160.0,0.0,0.0,0.0,0.0,262144.0,667607992.0,667607992.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3842,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245772468923,20245772472572,3843,208,1136.0,129985.0,32.0,0.0,0.0,0.0,0.0,4352.0,1223228.0,1223228.0,69632.0,0.0,0.0,0.0,0.0,50352.0,0.0,0.0,16544.0,16544.0
3843,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245772884427,20245772927084,3844,121,1136.0,230486.0,160.0,0.0,0.0,0.0,0.0,262144.0,668000392.0,668000392.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3844,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245773314484,20245773318012,3845,208,1136.0,143896.0,32.0,0.0,0.0,0.0,0.0,4352.0,1211968.0,1211968.0,69632.0,0.0,0.0,0.0,0.0,50312.0,0.0,0.0,16520.0,16520.0
3845,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245773708298,20245773751116,3846,121,1136.0,231499.0,160.0,0.0,0.0,0.0,0.0,262144.0,668943256.0,668943256.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3846,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245774152107,20245774155635,3847,208,1136.0,146366.0,32.0,0.0,0.0,0.0,0.0,4352.0,1198536.0,1198536.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3847,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245774542032,20245774584849,3848,121,1136.0,237079.0,160.0,0.0,0.0,0.0,0.0,262144.0,668745804.0,668745804.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3848,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245774980067,20245774983715,3849,208,1136.0,140853.0,32.0,0.0,0.0,0.0,0.0,4352.0,1208948.0,1208948.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3849,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245775388795,20245775431573,3850,121,1136.0,238784.0,160.0,0.0,0.0,0.0,0.0,262144.0,669459696.0,669459696.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3850,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245775820416,20245775824104,3851,208,1136.0,147766.0,32.0,0.0,0.0,0.0,0.0,4352.0,1215952.0,1215952.0,69632.0,0.0,0.0,0.0,0.0,50328.0,0.0,0.0,16520.0,16520.0
3851,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245776205410,20245776247987,3852,121,1136.0,226848.0,160.0,0.0,0.0,0.0,0.0,262144.0,667482764.0,667482764.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3852,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245776635708,20245776639236,3853,208,1136.0,138398.0,32.0,0.0,0.0,0.0,0.0,4352.0,1156540.0,1156540.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3853,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245777034654,20245777077231,3854,121,1136.0,223024.0,160.0,0.0,0.0,0.0,0.0,262144.0,669154624.0,669154624.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3854,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245777477029,20245777480597,3855,208,1136.0,147055.0,32.0,0.0,0.0,0.0,0.0,4352.0,1196828.0,1196828.0,69632.0,0.0,0.0,0.0,0.0,50336.0,0.0,0.0,16544.0,16544.0
3855,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245777888723,20245777931299,3856,121,1088.0,227844.0,160.0,0.0,0.0,0.0,0.0,262144.0,666898440.0,666898440.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3856,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245778325715,20245778329243,3857,208,1136.0,140220.0,32.0,0.0,0.0,0.0,0.0,4352.0,1205236.0,1205236.0,69632.0,0.0,0.0,0.0,0.0,50304.0,0.0,0.0,16512.0,16512.0
3857,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245778712313,20245778754529,3858,121,1136.0,226460.0,160.0,0.0,0.0,0.0,0.0,262144.0,665322664.0,665322664.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3858,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245779144294,20245779147902,3859,208,1136.0,141671.0,32.0,0.0,0.0,0.0,0.0,4352.0,1208344.0,1208344.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3859,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245779547930,20245779590226,3860,121,1136.0,211851.0,160.0,0.0,0.0,0.0,0.0,262144.0,664314724.0,664314724.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3860,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245779972694,20245779976263,3861,208,1136.0,144177.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204488.0,1204488.0,69632.0,0.0,0.0,0.0,0.0,50316.0,0.0,0.0,16524.0,16524.0
3861,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245780377012,20245780419389,3862,121,1136.0,215755.0,160.0,0.0,0.0,0.0,0.0,262144.0,665715144.0,665715144.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3862,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245780801055,20245780804703,3863,208,1136.0,142750.0,32.0,0.0,0.0,0.0,0.0,4352.0,1207320.0,1207320.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3863,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245781194148,20245781236925,3864,121,1136.0,219222.0,160.0,0.0,0.0,0.0,0.0,262144.0,668321868.0,668321868.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3864,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245781627251,20245781630779,3865,208,1136.0,145727.0,32.0,0.0,0.0,0.0,0.0,4352.0,1194828.0,1194828.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3865,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245782011644,20245782054742,3866,121,1136.0,235417.0,160.0,0.0,0.0,0.0,0.0,262144.0,672866528.0,672866528.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3866,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245782437491,20245782441059,3867,208,1136.0,140583.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204224.0,1204224.0,69632.0,0.0,0.0,0.0,0.0,50308.0,0.0,0.0,16516.0,16516.0
3867,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245782838601,20245782881659,3868,121,1136.0,237189.0,160.0,0.0,0.0,0.0,0.0,262144.0,672271804.0,672271804.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3868,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245783277157,20245783280805,3869,208,1136.0,136956.0,32.0,0.0,0.0,0.0,0.0,4352.0,1205248.0,1205248.0,69632.0,0.0,0.0,0.0,0.0,50328.0,0.0,0.0,16520.0,16520.0
3869,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245783673096,20245783716314,3870,121,1136.0,244136.0,160.0,0.0,0.0,0.0,0.0,262144.0,672686528.0,672686528.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3870,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245784113256,20245784116784,3871,208,1136.0,138395.0,32.0,0.0,0.0,0.0,0.0,4352.0,1207008.0,1207008.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3871,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245784501016,20245784543753,3872,121,1136.0,225870.0,160.0,0.0,0.0,0.0,0.0,262144.0,669809044.0,669809044.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3872,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245784936004,20245784939692,3873,208,1136.0,139193.0,32.0,0.0,0.0,0.0,0.0,4352.0,1203268.0,1203268.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3873,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245785320757,20245785363534,3874,121,1136.0,223574.0,160.0,0.0,0.0,0.0,0.0,262144.0,672495676.0,672495676.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3874,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245785742354,20245785745922,3875,208,1136.0,153001.0,32.0,0.0,0.0,0.0,0.0,4352.0,1192000.0,1192000.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16528.0,16528.0
3875,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245786137251,20245786180148,3876,121,1136.0,243713.0,160.0,0.0,0.0,0.0,0.0,262144.0,671598904.0,671598904.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3876,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245786570635,20245786574243,3877,208,1136.0,149459.0,32.0,0.0,0.0,0.0,0.0,4352.0,1212580.0,1212580.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16532.0,16532.0
3877,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245786960159,20245787002896,3878,121,1136.0,232927.0,160.0,0.0,0.0,0.0,0.0,262144.0,668944856.0,668944856.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3878,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245787387209,20245787390817,3879,208,1136.0,149517.0,32.0,0.0,0.0,0.0,0.0,4352.0,1217060.0,1217060.0,69632.0,0.0,0.0,0.0,0.0,50324.0,0.0,0.0,16516.0,16516.0
3879,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245787768755,20245787811532,3880,121,1136.0,221555.0,160.0,0.0,0.0,0.0,0.0,262144.0,667108684.0,667108684.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3880,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245788194001,20245788197529,3881,208,1136.0,140793.0,32.0,0.0,0.0,0.0,0.0,4352.0,1201588.0,1201588.0,69632.0,0.0,0.0,0.0,0.0,50328.0,0.0,0.0,16520.0,16520.0
3881,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245788595713,20245788638530,3882,121,1136.0,236564.0,160.0,0.0,0.0,0.0,0.0,262144.0,668668176.0,668668176.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3882,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245789027092,20245789030660,3883,208,1136.0,143267.0,32.0,0.0,0.0,0.0,0.0,4352.0,1210668.0,1210668.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3883,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245789415735,20245789458352,3884,121,1136.0,227009.0,160.0,0.0,0.0,0.0,0.0,262144.0,668212564.0,668212564.0,0.0,0.0,0.0,0.0,0.0,4198320.0,0.0,0.0,0.0,0.0
3884,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245789837893,20245789841381,3885,208,1136.0,140137.0,32.0,0.0,0.0,0.0,0.0,4352.0,1156280.0,1156280.0,69632.0,0.0,0.0,0.0,0.0,50320.0,0.0,0.0,16512.0,16512.0
3885,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245790219319,20245790261736,3886,121,1136.0,229928.0,160.0,0.0,0.0,0.0,0.0,262144.0,662476720.0,662476720.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
3886,0,1,235,235,16384,512,0,0,56,0,48,64,bias_kernel,20245790654187,20245790657835,3887,208,1136.0,143642.0,32.0,0.0,0.0,0.0,0.0,4352.0,1204024.0,1204024.0,69632.0,0.0,0.0,0.0,0.0,50344.0,0.0,0.0,16536.0,16536.0
3887,0,1,235,235,4194304,256,0,0,12,4,32,64,"void at::native::vectorized_elementwise_kernel<4, at::native::FillFunctor<int>, std::array<char*, 1ul> >(int, at::native::FillFunctor<int>, std::array<char*, 1ul>)",20245791046117,20245791088413,3888,121,1136.0,233962.0,160.0,0.0,0.0,0.0,0.0,262144.0,665046076.0,665046076.0,0.0,0.0,0.0,0.0,0.0,4198304.0,0.0,0.0,0.0,0.0
